movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,directors/4/peopleNm,directors/5/peopleNm
20163841,플래그 더 문,Capture the Flag,2015,20160602,장편,개봉,스페인,"애니메이션,어드벤처",스페인,애니메이션,엔리케 가토,,,,,,,,,,,
20164747,리틀 폭스,Little Fox,2016,20160623,장편,개봉,중국,애니메이션,중국,애니메이션,갈수영,,,,,,,,,,,
20153316,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,Black Gospel 2,2014,20160414,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김성권,20101113,㈜스토리셋,,,,,이임주,,,,
20166104,파우스트의 겁벌,La Damnation de Faust,2016,20160705,장편,개봉,프랑스,공연,프랑스,공연,알비스 헤르마니스,,,,,,,,,,,
20165201,언더 워터,The Shallows,2016,20160713,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),자움 콜렛 세라,,,,,,,,,,,
20166866,트럭걸의 사랑이야기,DECOTORA GIRLS ANNA,2016,20160715,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,에지리 다이,,,,,,,,,,,
20167021,에이컵 친구 아내 - 남편 오기 전에,Affair of the couple,2015,20160715,장편,개봉,일본,"성인물(에로),드라마",일본,성인물(에로),카츠라기 히로후미,,,,,,,,,,,
20167022,스무살 내 친구 - 미친 향기,Friend +,2015,20160715,장편,개봉,일본,"성인물(에로),드라마",일본,성인물(에로),이치엔,,,,,,,,,,,
20167024,수줍은 내 약혼녀,My Fiancee,2015,20160715,장편,개봉,일본,"성인물(에로),드라마",일본,성인물(에로),마츠모토 신지,,,,,,,,,,,
20167023,게스트 하우스 여주인의 비밀연애,Goodbye Single House,2016,20160715,장편,개봉,일본,"성인물(에로),드라마",일본,성인물(에로),후즈키 미호,,,,,,,,,,,
20162583,불륜관계,WHOEVER,2012,20160714,장편,개봉,중국,"멜로/로맨스,드라마",중국,멜로/로맨스,삼도,,,,,,,,,,,
20166662,피해자,Victims,2013,20160714,장편,개봉,캐나다,"공포(호러),스릴러",캐나다,공포(호러),크리스 아벨,,,,,,,,,,,
20166663,플레이스 인 헬,A Place in Hell,2015,20160714,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),데이비드 부어부어,,,,,,,,,,,
20088370,패신저스,Passengers,2008,20160714,장편,개봉,미국,"미스터리,멜로/로맨스",미국,미스터리,로드리고 가르시아,,,,,,,,,,,
20166782,쿨하니까 괜찮아,As Cool As I Am,2013,20160714,장편,개봉,미국,드라마,미국,드라마,맥스 마이어,,,,,,,,,,,
20165401,아이 인 더 스카이,EYE IN THE SKY,2015,20160714,장편,개봉,영국,"전쟁,스릴러",영국,전쟁,개빈 후드,,,,,,,,,,,
20166281,셜록: 죽음의 덫 ,Sherlock,2002,20160714,장편,개봉,"미국,루마니아,영국","범죄,스릴러",미국,범죄,그레이엄 데이크스튼,,,,,,,,,,,
20150468,말로니의 두 번째 이야기,Standing Tall,2015,20160714,장편,개봉,프랑스,드라마,프랑스,드라마,엠마누엘 베르코,,,,,,,,,,,
20166075,초대박 거유여상사,Busty horny boss Yumi Kazama,2015,20160713,장편,개봉,일본,성인물(에로),일본,성인물(에로),하세가와 카츠유키,,,,,,,,,,,
20166074,젊은 남편보다 잘하는 남자,Wife is squirting witch. Ami Hojyo,2015,20160713,장편,개봉,일본,성인물(에로),일본,성인물(에로),슈우키,,,,,,,,,,,
20166073,요즘 신혼녀의 유행은,White skin,2015,20160713,장편,개봉,일본,성인물(에로),일본,성인물(에로),요시유키 유미,,,,,,,,,,,
20166072,속옷 개방 대방출,Weird sex,2015,20160713,장편,개봉,일본,성인물(에로),일본,성인물(에로),야마자키 쿠니노리,,,,,,,,,,,
20166076,그녀는 포위됐다 - 지하철,Woman carried away by an amorous passion limited express,2014,20160713,장편,개봉,일본,성인물(에로),일본,성인물(에로),카네다 사토시,,,,,,,,,,,
20163961,데몰리션,Demolition,2016,20160713,장편,개봉,미국,드라마,미국,드라마,장 마크 발레,,,,,,,,,,,
20162572,더 웨이브,THE WAVE,2015,20160713,장편,개봉,노르웨이,"액션,드라마",노르웨이,액션,로아 우타우,,,,,,,,,,,
20166652,동거의 목적(무삭제판),,2016,20160712,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조성우,20100935,(주)씨네토리,,,,,,,,,
20166651,유리코의 아로마,Yuriko's Aroma,2010,20160711,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,요시다 코타,,,,,,,,,,,
20166461,섹시 레이디: 나랑 한판 할래?,Checkmate,2016,20160711,장편,개봉,일본,성인물(에로),일본,성인물(에로),아사히 마사츠구,,,,,,,,,,,
20166682,워하우스: 죽음의 표식,Warhouse,2013,20160708,장편,개봉,영국,"스릴러,공포(호러)",영국,스릴러,루크 마세이,,,,,,,,,,,
20165701,어린여자 : 맛있는 관음,,2016,20160708,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민환,20063099,(주)케이알씨지,,,,,,,,,
20155388,초인,Overman,2015,20160505,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,서은영,20157129,퍼레이드 픽쳐스,20138957,(주)나무와 숲,,,,,,,
20166581,컨파인스,The Confines,2015,20160707,장편,개봉,미국,스릴러,미국,스릴러,이탄 락커웨이,,,,,,,,,,,
20166262,특수부대 사이보그 솔저,Universal Soldiers,2007,20160707,장편,개봉,미국,"액션,SF",미국,액션,그리프 퍼스트,,,,,,,,,,,
20166071,터미너스: 인류 멸망의 시작,Terminus,2015,20160706,장편,개봉,미국,"액션,SF",미국,액션,마크 퓌르미,,,,,,,,,,,
20166068,쾌락열차-현란한 손가락,Sensuality platform,2014,20160706,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠보데라 카즈토,,,,,,,,,,,
20166066,아찔한 욕정녀들,Crime and Punishment the second volume,2015,20160706,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20166067,신입 게이샤는 유부녀,Married Prostitute Story,2015,20160706,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20166069,서른살의 욕정-처음 아니야,Youth of a certain female office worker,2014,20160706,장편,개봉,일본,성인물(에로),일본,성인물(에로),미츠이시 후지로,,,,,,,,,,,
20164961,미친개들,Rabid Dogs,2015,20160707,장편,개봉,"프랑스,캐나다","액션,드라마,스릴러",프랑스,액션,에릭 하네조,,,,,,,,,,,
20166070,남편은 바빠서 불륜에 취한 육체,Mature wife-Shoko. She goes crazy about dating site.,2015,20160706,장편,개봉,일본,성인물(에로),일본,성인물(에로),슈우키,,,,,,,,,,,
20164303,나만의 승진 테크닉,,2016,20160707,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강백호,20142148,주식회사 대양미디어,,,,,,,,,
20165041,나이스 가이즈,The Nice Guys,2016,20160706,장편,개봉,미국,"범죄,미스터리,스릴러",미국,범죄,쉐인 블랙,,,,,,,,,,,
20166321,아내의 엄마: 데릴 사위,New Family Member,2014,20160705,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,칸바라 이쿠토,,,,,,,,,,,
20163121,이웃동서,,2016,20160516,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,기대호,20160541,전망 PRODUCTION ,,,,,,,,,
20161662,P.S. 걸,P.S. Girls,2015,20160204,장편,개봉,한국,"스릴러,멜로/로맨스",한국,스릴러,원석호,20160541,전망 PRODUCTION ,,,,,,,,,
20165501,미저리 고스트,Clinger,2015,20160630,장편,개봉,미국,"공포(호러),코미디",미국,공포(호러),마이클 스티브,,,,,,,,,,,
20164461,셀,Cell,2016,20160629,장편,개봉,미국,"공포(호러),SF,스릴러",미국,공포(호러),토드 윌리엄스,,,,,,,,,,,
20165662,하고 싶은 날,,2016,20160628,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,장정관,20141928,(주)푸른별 엔터테인먼트,,,,,,,,,
20165770,카미노,Camino,2015,20160622,장편,개봉,미국,"액션,어드벤처",미국,액션,조쉬 C. 월러,,,,,,,,,,,
20164281,여자전쟁: 비열한 거래,,2016,20160616,장편,개봉,한국,드라마,한국,드라마,노진수,20123598,(주)베르디미디어,,,,,,,,,
20163323,애마부인 2016,,2016,20160614,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김미연,20137595,드림로드,,,,,,,,,
20165441,나도 때론 포르노그라피의 주인공이고 싶다 : 감독판,WET DREAM,2015,20160613,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,장성수,20063058,(주)피터팬픽쳐스,,,,,,,,,
20131521,소년 이야기,Boy Story,2013,20160609,장편,개봉,한국,드라마,한국,드라마,변주현,20160462,인디픽쳐스,20160463,필나인프로덕션,,,,,,,
20150154,진주 조개 잡이,,2015,20160604,장편,개봉,미국,공연,미국,공연,,,,,,,,,,,,
20162801,리틀 데스,The Little Death,2014,20160602,장편,개봉,호주,코미디,호주,코미디,조쉬 로슨,,,,,,,,,,,
20162581,"연애의 발동 : 상해 여자, 부산 남자",Bad Sister,2014,20160602,장편,개봉,"한국,중국","멜로/로맨스,코미디",한국,멜로/로맨스,김태균,20063099,(주)케이알씨지,,,,,,,,,
20164581,에코 이펙트,Chain of Command,2015,20160601,장편,개봉,미국,"액션,스릴러",미국,액션,케빈 카러웨이,,,,,,,,,,,
20164762,엄마 친구: 사랑하고 싶은 여자,Tonarino Miboujin-Endou Shihori,2009,20160601,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
20150566,극장판 꼬마버스 타요의 에이스 구출작전,THE TAYO MOVIE MISSION : ACE,2015,20160121,장편,개봉,한국,애니메이션,한국,애니메이션,류정우,20141968,(주)아이코닉스,20156248,(주)스튜디오게일,,,,,,,
20165282,가라데 파이터,Pitfighter,2013,20160701,장편,개봉,미국,"액션,드라마",미국,액션,호세 몬테시노스,,,,,,,,,,,
20166063,형수의 젖은 오후,Sister's secret,2015,20160701,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,타케호라 테츠야,,,,,,,,,,,
20166065,젖은 스커트의 부인,Lady To drown in Carnality,2015,20160701,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20166064,이쁜 아내를 빌려드려요,Showa Immorality Affection,2015,20160701,장편,개봉,일본,성인물(에로),일본,성인물(에로),테이 쟈가,,,,,,,,,,,
20166061,모텔아가씨-녹는 육체,Young woman at the Hotel,2015,20160701,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,이케지마 유타카,,,,,,,,,,,
20166062,거유이발소-어서오세요,Big Breast Hairshop,2015,20160701,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,시미즈 다이케이,,,,,,,,,,,
20143509,엽기적인 그녀 2,My New Sassy Girl,2015,20160512,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,조근식,20100499,(주)신씨네,,,,,,,,,
20165422,히 네버 다이: 뱀파이어의 전설,He Never Died,2015,20160629,장편,개봉,미국,"액션,공포(호러),스릴러",미국,액션,제이슨 크라브지크,,,,,,,,,,,
20144171,헝그리 하트,Hungry Hearts,2014,20160630,장편,개봉,이탈리아,"드라마,스릴러",이탈리아,드라마,사베리오 코스탄조,,,,,,,,,,,
20165141,키즈모노가타리 I : 철혈편,Kizu Monogatari Tekketsuhen,2016,20160630,장편,개봉,일본,"애니메이션,드라마,판타지,액션",일본,애니메이션,신보 아키유키,,,,,,,,,,,
20165783,친구의 애인,Ryoudonarinomiboujin kawakamiyu,2010,20160630,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20165042,빅뱅 메이드,BIGBANG MADE,2016,20160630,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,변진호,20063229,(주)와이지엔터테인먼트,,,,,,,,,
20162241,마일드 앤 러블리,Thou Wast Mild and Lovely,2014,20160630,장편,개봉,미국,"멜로/로맨스,스릴러",미국,멜로/로맨스,조세핀 데커,,,,,,,,,,,
20165782,내 남자친구의 여자,Tonarinomiboujin takasakahonami kitaharanatumi,2009,20160630,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20165781,교환:남자친구,danchizuma minamiharakaori,2007,20160630,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20155390,양치기들,The Boys Who Cried Wolf,2015,20160602,장편,개봉,한국,"드라마,범죄,스릴러",한국,드라마,김진황,20100572,한국영화아카데미,,,,,,,,,
20163661,레전드 오브 타잔,The Legend of Tarzan,2016,20160629,장편,개봉,미국,"액션,어드벤처",미국,액션,데이빗 예이츠,,,,,,,,,,,
20150782,인디펜던스 데이 : 리써전스,Independence Day: Resurgence,2016,20160622,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,롤랜드 에머리히,,,,,,,,,,,
20165427,친구엄마: 은밀한 유혹,Musuko ga rusutyuu ni tazunetekitatomodati ni yokujyousuruhaha,2011,20160616,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,네지메 지로,,,,,,,,,,,
20162298,친구 아내: 절친 부부의 초대장,Stress & Frustration,2012,20160628,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20152782,"날, 보러와요",INSANE,2015,20160407,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,이철하,20130328,(주)오에이엘,20154588,(주)발렌타인필름,,,,,,,
20159645,특별수사: 사형수의 편지,Proof of Innocence,2015,20160616,장편,개봉,한국,"범죄,드라마",한국,범죄,권종관,20139536,(주)콘텐츠케이,,,,,,,,,
20149654,하우스바운드,Housebound,2014,20160623,장편,개봉,뉴질랜드,"코미디,공포(호러)",뉴질랜드,코미디,제라드 존스톤,,,,,,,,,,,
20165801,젊은엄마 : 디 오리지널,,2016,20160623,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정도수,20123221,골든타이드픽처스(주),,,,,,,,,
20164822,여사진작가와 남자모델,Silliness game of widow Emiko Koike,2015,20160622,장편,개봉,일본,성인물(에로),일본,성인물(에로),슈우키,,,,,,,,,,,
20164803,스포찬 배틀 요괴 대결전,Spochan-Anime The Movie : Youkai Spochan Battle,2014,20160623,장편,개봉,일본,애니메이션,일본,애니메이션,쿠보 히로시,,,,,,,,,,,
20165421,변태상담치료,Sex counseling,2015,20160622,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠니사와 미노루,,,,,,,,,,,
20164821,남자회원들을 위한 서비스,Nasty schoolmaster of tea ceremony Maiko Tanimoto,2015,20160622,장편,개봉,일본,성인물(에로),일본,성인물(에로),슈우키,,,,,,,,,,,
20156251,나이트라이트,Nightlight,2015,20160623,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),스콧 벡,,,,,,,브라이언 우즈,,,,
20165785,친구 누나 무삭제,,2016,20160621,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,채길병,20154628,(주)영화사 사계절,,,,,,,,,
20165101,내 아내의 엄마: 사위와 사랑에 빠지다,Indulging Their Passions,2015,20160621,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,칸바라 이쿠토,,,,,,,,,,,
20162585,프랑코포니아,Francofonia,2015,20160616,장편,개봉,"프랑스,독일,네덜란드",드라마,프랑스,드라마,알렉산더 소쿠로프,,,,,,,,,,,
20155748,행복까지 30일,The Crow's Egg,2015,20160609,장편,개봉,인도,드라마,인도,드라마,M. 마니칸단,,,,,,,,,,,
20164387,미스터 라잇,MR. RIGHT,2015,20160616,장편,개봉,미국,"액션,코미디,멜로/로맨스",미국,액션,파코 카베자스,,,,,,,,,,,
20164158,꼬마기사 트랭크,"Trenk, the Little Knight",2015,20160616,장편,개봉,독일,애니메이션,독일,애니메이션,안소니 파워,,,,,,,,,,,
20150385,닌자터틀 : 어둠의 히어로,Teenage Mutant Ninja Turtles : Out Of The Shadow,2016,20160616,장편,개봉,미국,"액션,어드벤처",미국,액션,데이브 그린,,,,,,,,,,,
20158150,워크래프트: 전쟁의 서막,Warcraft,2016,20160609,장편,개봉,미국,"액션,어드벤처,판타지",미국,액션,던칸 존스,,,,,,,,,,,
20157441,멜리스,Malice,2015,20160211,장편,개봉,한국,"공포(호러),스릴러",한국,공포(호러),김용운,20153508,(주)라임오렌지팩토리,,,,,,,,,
20164525,노리코의 은밀한 사생활,In The Case of Noriko,2015,20160620,장편,개봉,일본,성인물(에로),일본,성인물(에로),사카모토 레이,,,,,,,,,,,
20165784,악령의 집,House of Bodies,2014,20160617,장편,개봉,미국,"스릴러,범죄",미국,스릴러,알렉스 머킨,,,,,,,,,,,
20165542,아즈마 린의 전기고문실,Girls Jail cell prison,2015,20160617,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,오쿠 와타루,,,,,,,,,,,
20165182,여배우의 이중생활,4:48,2014,20160609,장편,개봉,프랑스,"멜로/로맨스,드라마",프랑스,멜로/로맨스,재키 카투,,,,,,,,,,,
19818004,불의 전차,Chariots Of Fire,1981,20160616,장편,기타,영국,드라마,영국,드라마,휴 허드슨,,,,,,,,,,,
20158797,펑정지에는 펑정지에다,I'm Feng,2015,20160512,장편,개봉,한국,드라마,한국,드라마,민병훈,20100369,민병훈필름,,,,,,,,,
20164541,타부-새누나,TABOO-NEW SISTER,2016,20160616,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,이슬,20153894,(주)콘텐츠윙,,,,,,,,,
