movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm
20173386,럭키 스티프,Lucky Stiff,2015,20180116,장편,개봉,미국,"코미디,뮤지컬",미국,코미디,크리스토퍼 애슐리,,,,,,,,,
20179329,정사 : 친구의 엄마 무삭제,,2017,20180116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,곽영근,20154628,(주)영화사 사계절,,,,,,,
20170609,여자 보험왕 : 그녀의 영업비밀 무삭제,,2017,20180116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,곽영근,20154628,(주)영화사 사계절,,,,,,,
20189523,아내를 바꾸다 무삭제,,2017,20180116,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김무원,20154628,(주)영화사 사계절,,,,,,,
20189741,동창생의 목적 - 감독판,,2017,20180117,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,
20189781,정사 : 바람난 유부녀들 무삭제판,,2017,20180115,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박범수,20063099,(주)케이알씨지,,,,,,,
20189425,발칙한 동거,,2017,20180115,장편,개봉,한국,,한국,,오재학,20126395,노바엔터테인먼트 ,,,,,,,
20178887,식스 빌로우,6 Below: Miracle on the Mountain,2017,20180125,장편,개봉,미국,"드라마,스릴러",미국,드라마,스캇 워프,,,,,,,,,
20189902,파도 여인 그리고 탱고 무삭제판,,2015,20180112,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박갑종,19990083,(주)갑종무비필름,,,,,,,
20178364,바스킨,BASKIN,2015,20180112,장편,개봉,터키,"공포(호러),판타지",터키,공포(호러),칸 에브레놀,,,,,,,,,
20189801,하고 싶은 여자들,Kudokenaionna,2015,20180112,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,,,,,,,,,
20189822,그룹섹스: 미모의 여직원,Kyouno Seishori Touban,2016,20180112,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,유이치 사카모토,,,,,,,,,
20189442,아들의 아내 무삭제,,2017,20180111,장편,개봉,한국,,한국,,김재승,20126395,노바엔터테인먼트 ,,,,,,,
20189361,아내들의 속사정,,2017,20180111,장편,개봉,한국,,한국,,최석원,20100142,(주)씨맥스커뮤니케이션즈,,,,,,,
20176654,회사사장과 계약사원,Seikosho,2016,20180111,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20179286,하이큐!! 콘셉트의 싸움,Haikyu!! The movie: The Battle of Concepts,2017,20180111,장편,개봉,일본,애니메이션,일본,애니메이션,미츠나카 스스무,,,,,,,,,
20176652,친목회의 변태 투어,The parvent bus tour,2016,20180111,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20176632,연하남과 러브호텔,Couple of get bored,2016,20180111,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20173609,엄마친구의 섹스 무삭제판,,2017,20180111,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,
20189721,색욕에 무너진 이웃집 아내,Neighbor's beautiful wife,2017,20180111,장편,개봉,일본,드라마,일본,드라마,오자키 히로코우지,,,,,,,,,
20176634,색기 노출증의 여자,Homonsha-VISITOR-,2016,20180111,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20172005,새엄마 새누나 무삭제판,,2017,20180111,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민식,20161021,(주)영화사가을,,,,,,,
20176651,맨션 관리인 꼬시기,Old Janitor Woman in Mansion,2017,20180111,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20179007,마이 펫 다이노소어,My Pet Dinosaur,2017,20180111,장편,개봉,호주,"어드벤처,액션",호주,어드벤처,매트 드럼몬드,,,,,,,,,
20177583,렌델: 어둠의 기사,Rendel,2017,20180111,장편,개봉,핀란드,"액션,범죄",핀란드,액션,제시 하자,,,,,,,,,
20176633,단한번의 불륜-연하남,One-Time-Only Affair 14,2016,20180111,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20172883,내 아내의 언니 2,,2017,20180111,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김부곤,20161021,(주)영화사가을,,,,,,,
20176653,날씨 아나운서의 정사,Weather caster sunny and wet,2016,20180111,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20173322,첫경험,,2017,20180110,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김태수,20169329,(주)컨텐츠 빌리지,,,,,,,
20189521,정사2: 친구 새엄마-무삭제판,,2017,20180110,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이동현,20063099,(주)케이알씨지,,,,,,,
20189522,완벽한 섹스의 맛-감독판,,2017,20180110,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,
20178443,어린 엄마,,2017,20180110,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,계장혁,20138995,(주)에이블엔터테인먼트,,,,,,,
20178565,맨 오브 저스티스,Ultimate Justice ,2017,20180110,장편,개봉,미국,"액션,스릴러",미국,액션,마틴-크리스토퍼 보드,,,,,,,,,
20189524,호신술 여강사: 여자가 되는 날,Gosinjutsusi,2016,20180110,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,밤비노 푸린,,,,,,,,,
20178723,더 히어로,THE HERO,2017,20180201,장편,개봉,미국,"코미디,드라마",미국,코미디,브렛 헤일리,,,,,,,,,
20168766,종이 비행기,Paper Planes,2016,20180131,장편,개봉,한국,드라마,한국,드라마,노홍식,20112272,(주)파란프로덕션,필동,,,,,,
20178126,인시디어스4: 라스트 키,Insidious: The Last Key,2017,20180131,장편,개봉,미국,"공포(호러),미스터리,스릴러",미국,공포(호러),애덤 로비텔,,,,,,,,,
20180741,익스큐터: 더 파이널,EXECUTOR,2017,20180131,장편,개봉,미국,"액션,스릴러",미국,액션,모지코 윈드,,,,,,,,,
20189541,정사: 형수와 도련님,Soaplandni urareta hitozuma,2016,20180110,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,S.세타니,,,,,,,,,
20189624,장모의 유혹 - 아내가 집에 없던 날,,2017,20180110,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,윤채아,20173662,에이원 미디어,,,,,,,
20189622,음란한 처제,,2017,20180110,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,윤채아,20173662,에이원 미디어,,,,,,,
20189623,엄마의 일탈 - 아들의 친구를 사랑하다,,2017,20180110,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,윤채아,20173662,에이원 미디어,,,,,,,
20171983,직장 스와핑 : 예쁜 여직원들 무삭제판,,2017,20180109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,
20172007,엄마 친구 : 그녀의 섹스고백 무삭제판,,2017,20180109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,
20172006,스와핑 : 형의 여자 무삭제판,,2017,20180109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,
20171982,새엄마의 섹스 교육 무삭제판,,2017,20180109,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최강호,20161021,(주)영화사가을,,,,,,,
20175764,데카당스: 섹스 중독 그녀,Decadencia,2015,20180104,장편,개봉,멕시코,드라마,멕시코,드라마,호아킨 로드리게즈,,,,,,,,,
20176656,허락 받은 정사- 맞바람,Yuwaku Onna,2016,20180104,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,,,,,,,,,,
20176658,츠보미 여닌자의 흡입술,Female Ninja Squirting Ninja Book,2016,20180104,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20176638,음란모녀의 성욕 이발소,The carnal baraber shop,2016,20180104,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20176636,여작가와 편집장,Chijyo Otokowo Sasou Onnanome,2016,20180104,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,,,,,,,,,,
20176637,여자 아나운서의 속살,Higaisha,2016,20180104,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,,,,,,,,,,
20173835,엄마친구 4,,2017,20180104,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,채준우,20154628,(주)영화사 사계절,,,,,,,
20176639,아내의 젊은 엄마,My Dirty Mother-in-Law 3,2016,20180104,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20176657,빨간 폭주 정사,Temptation playful shellfish play,2016,20180104,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20176635,몸좋은 도련님이 좋아,Dekigokoro,2016,20180104,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,,,,,,,,,,
20176640,누나와 하코네 온천여행,Wonderful Sister-in-Law,2016,20180104,장편,개봉,일본,성인물(에로),일본,성인물(에로),,,,,,,,,,
20176655,고백! 세명의 풍속녀,Delivery Hooker Service of Celebrity Warrant,2016,20180104,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,,,,,,,,,,
20179284,빼앗긴 아내: 이웃남자,Tonari no dannna ni yowami wo nigiraretesimatta watasiwa,2016,20180103,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,네지메 지로,,,,,,,,,
20179305,가정교사의 비밀수업,Katekyono sense,2017,20180103,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,노토 히데미,,,,,,,,,
20177945,소문의 여자,,2017,20180102,장편,개봉,한국,,한국,,지슬,20123221,골든타이드픽처스(주),,,,,,,
20175830,돌아와요 부산항애(愛),BROTHERS IN HEAVEN,2017,20180117,장편,개봉,한국,"범죄,액션,드라마",한국,범죄,박희준,20130011,(주)블랙홀엔터테인먼트,,,,,,,
20168323,염력,Psychokinesis,2017,20180131,장편,개봉,한국,"드라마,코미디",한국,드라마,연상호,20140808,(주)영화사레드피터,,,,,,,
20189525,젝스키스 에이틴,SECHSKIES Eighteen,2017,20180118,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,,20063229,(주)와이지엔터테인먼트,,,,,,,
20156759,탠저린,Tangerine,2015,20180125,장편,개봉,미국,"코미디,드라마",미국,코미디,션 베이커,,,,,,,,,
20177351,맨헌트,Manhunt,2017,20180125,장편,개봉,중국,"액션,범죄",중국,액션,오우삼,,,,,,,,,
20180126,룸 이스케이프,Escape Room,2017,20180125,장편,개봉,미국,스릴러,미국,스릴러,윌 워닉,,,,,,,,,
20178230,커뮤터,The Commuter,2017,20180124,장편,개봉,"영국,미국",액션,영국,액션,자움 콜렛 세라,,,,,,,,,
20177963,그녀는 거짓말을 너무 사랑해,The Liar and His Lover,2013,20180124,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,코이즈미 노리히로,,,,,,,,,
20168161,1급기밀,The Discloser,2016,20180124,장편,개봉,한국,드라마,한국,드라마,홍기선,20126335,(주)미인픽쳐스,,,,20154688,(주)미디어모굴,,
20175054,메이즈 러너: 데스 큐어,Maze Runner: The Death Cure,2017,20180117,장편,개봉,미국,"액션,SF,스릴러",미국,액션,웨스 볼,,,,,,,,,
20178808,주문은 토끼입니까?? ~디어 마이 시스터~,Is the Order a Rabbit?? ~Dear My Sister~,2017,20180118,장편,개봉,일본,"애니메이션,드라마",일본,애니메이션,하시모토 히로유키,,,,,,,,,
20189621,두처제2-무삭제,,2017,20180119,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박주영,20130184,스마일컨텐츠,,,,,,,
20179229,삼생삼세 십리도화,Once Upon a Time,2017,20180118,장편,개봉,중국,"판타지,멜로/로맨스,액션",중국,판타지,자오 샤오딩,,,,,,,,,
20175737,서바이벌 패밀리,Survival Family,2017,20180118,장편,개봉,일본,코미디,일본,코미디,야구치 시노부,,,,,,,,,
20189401,히에로니무스 보쉬의 기이한 세계,The Curious World of Hieronymus Bosch,2016,20180118,장편,개봉,영국,,영국,다큐멘터리,데이비드 비커스태프,,,,,,,,,
20158358,파란입이 달린 얼굴,A Blue Mouthed Face,2015,20180118,장편,개봉,한국,드라마,한국,드라마,김수정,20123755,냉이영화,,,,,,,
20178228,다키스트 아워,Darkest Hour,2017,20180117,장편,개봉,영국,"드라마,전쟁",영국,드라마,조 라이트,,,,,,,,,
20177929,22년 후의 고백,Memoirs of a Murderer,2017,20180117,장편,개봉,일본,스릴러,일본,스릴러,이리에 유,,,,,,,,,
20176052,굿타임,Good Time,2017,20180104,장편,개봉,미국,"범죄,드라마",미국,범죄,조쉬 사프디,,,베니 사프디,,,,,,
20177915,하이 스트렁,High Strung,2016,20180104,장편,개봉,"미국,루마니아","드라마,멜로/로맨스",미국,드라마,마이클 데미언,,,,,,,,,
20177602,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?","Fireworks, Should We See it from the Side or the Bottom?",2017,20180111,장편,개봉,일본,"애니메이션,멜로/로맨스",일본,애니메이션,신보 아키유키,,,,,,,,,
20161724,스타박'스 다방,Bittersweet Brew,2016,20180111,장편,개봉,한국,"코미디,드라마",한국,코미디,이상우,20040209,영화사 온난전선,,,,,,,
20173547,다운사이징,Downsizing,2017,20180111,장편,개봉,미국,"드라마,코미디",미국,드라마,알렉산더 페인,,,,,,,,,
20175812,아오 오니,Ao Oni: The Animation,2017,20180104,장편,개봉,일본,"애니메이션,공포(호러)",일본,애니메이션,하마무라 토시로,,,,,,,,,
20177104,페르디난드,FERDINAND,2017,20180103,장편,개봉,미국,"애니메이션,어드벤처,코미디",미국,애니메이션,카를로스 살다나,,,,,,,,,
20171909,쥬만지: 새로운 세계,Jumanji: Welcome to the Jungle,2017,20180103,장편,개봉,미국,"액션,어드벤처",미국,액션,제이크 캐스단,,,,,,,,,
